"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Rest API is working as expected","18","Verify amount of returned items is expected","","Fri Nov 28 03:04:04 UTC 2025","passed","Fri Nov 28 03:04:04 UTC 2025","","Rest API functionality Scenarios","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Rest API is working as expected","472","Verify status code returned is expected","","Fri Nov 28 03:04:04 UTC 2025","passed","Fri Nov 28 03:04:04 UTC 2025","","Rest API functionality Scenarios","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Rest API is working as expected","21","Verify status code returned is expected","","Fri Nov 28 03:04:04 UTC 2025","passed","Fri Nov 28 03:04:04 UTC 2025","","Rest API functionality Scenarios","Verify status code returned is expected",""
