"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a developer
  I want to be sure
  That the Rest API is working as expected","32","Verify amount of returned items is expected","","Tue Oct 14 02:44:56 UTC 2025","passed","Tue Oct 14 02:44:56 UTC 2025","","Rest API functionality Scenarios","Verify amount of returned items is expected",""
"  As a developer
  I want to be sure
  That the Rest API is working as expected","575","Verify status code returned is expected","","Tue Oct 14 02:44:55 UTC 2025","passed","Tue Oct 14 02:44:56 UTC 2025","","Rest API functionality Scenarios","Verify status code returned is expected",""
"  As a developer
  I want to be sure
  That the Rest API is working as expected","44","Verify status code returned is expected","","Tue Oct 14 02:44:56 UTC 2025","passed","Tue Oct 14 02:44:56 UTC 2025","","Rest API functionality Scenarios","Verify status code returned is expected",""
